,Customer ID,Age,Gender,Item Purchased,Category,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Payment Method,Frequency of Purchases,Date,IQR_Purchase Amount (USD),IQR_Previous Purchases
1249,1250,62.0,Male,Boots,Footwear,Oregon,M,Peach,Winter,4.5,No,Express,Yes,Yes,Venmo,Fortnightly,2020-12-16 18:29:49.381892792,50.0,48.0
1250,1251,52.0,Male,Jeans,Clothing,New Hampshire,XL,Purple,Winter,4.1,No,Free Shipping,Yes,Yes,Cash,Monthly,2020-12-17 01:14:14.065144908,26.0,24.0
1251,1252,56.0,Male,Shorts,Clothing,Indiana,XL,Orange,Spring,5.0,No,Next Day Air,Yes,Yes,Credit Card,Monthly,2020-12-17 07:58:38.748397024,86.0,43.0
1252,1253,28.0,Male,Sandals,Footwear,Massachusetts,L,Magenta,Fall,4.0,No,Standard,Yes,Yes,Cash,Quarterly,2020-12-17 14:43:03.431649140,62.0,8.0
1253,1254,39.0,Male,Sandals,Footwear,Montana,XL,Red,Winter,4.9,No,Express,Yes,Yes,PayPal,Annually,2020-12-17 21:27:28.114901256,66.86180836707152,49.0
1254,1255,54.0,Male,Sneakers,Footwear,California,XL,Black,Spring,3.3,No,2-Day Shipping,Yes,Yes,Credit Card,Bi-Weekly,2020-12-18 04:11:52.798153372,56.0,2.0
1255,1256,30.0,Male,Hat,Accessories,Indiana,M,Peach,Fall,4.1,No,Standard,Yes,Yes,Cash,Fortnightly,2020-12-18 10:56:17.481405488,68.0,3.0
1256,1257,45.0,Male,Coat,Outerwear,West Virginia,S,Olive,Winter,3.6,No,Express,Yes,Yes,Cash,Fortnightly,2020-12-18 17:40:42.164657604,48.0,4.0
1257,1258,68.0,Male,Dress,Clothing,Minnesota,L,Gold,Spring,3.0,No,Free Shipping,Yes,Yes,Cash,Every 3 Months,2020-12-19 00:25:06.847909720,67.0,31.0
1258,1259,47.0,Male,Boots,Footwear,Ohio,XL,Gold,Spring,4.1,No,2-Day Shipping,Yes,Yes,Debit Card,Every 3 Months,2020-12-19 07:09:31.531161836,87.0,34.0
1259,1260,68.0,Male,Skirt,Clothing,Idaho,M,Turquoise,Fall,3.9,No,Standard,Yes,Yes,Credit Card,Monthly,2020-12-19 13:53:56.214413952,64.0,45.0
1260,1261,63.0,Male,Shirt,Clothing,Virginia,XL,Green,Spring,4.1,No,Store Pickup,Yes,Yes,Debit Card,Quarterly,2020-12-19 20:38:20.897666068,93.0,30.0
1261,1262,20.0,Male,Shirt,Clothing,Idaho,L,Maroon,Summer,2.8,No,Next Day Air,Yes,Yes,Credit Card,Fortnightly,2020-12-20 03:22:45.580918184,66.86180836707152,2.0
1262,1263,29.0,Male,Boots,Footwear,Idaho,L,Brown,Winter,4.8,No,Store Pickup,Yes,Yes,Venmo,Monthly,2020-12-20 10:07:10.264170300,62.0,44.0
1263,1264,41.0,Male,Hoodie,Clothing,Idaho,L,Brown,Winter,4.6,No,2-Day Shipping,Yes,Yes,Credit Card,Bi-Weekly,2020-12-20 16:51:34.947422416,70.0,1.0
1264,1265,52.0,Not Specified,Sweater,Clothing,Vermont,S,Blue,Winter,2.5,No,Next Day Air,Yes,Yes,Venmo,Bi-Weekly,2020-12-20 16:51:34.947422416,92.0,1.0
1265,1266,32.0,Male,Shirt,Clothing,Louisiana,M,Lavender,Spring,2.7,No,Next Day Air,Yes,Yes,Bank Transfer,Weekly,2020-12-21 06:20:24.313926648,79.0,27.0
1266,1267,20.0,Not Specified,Blouse,Clothing,North Dakota,M,Peach,Fall,4.0,No,Standard,Yes,Yes,Debit Card,Every 3 Months,2020-12-21 13:04:48.997178764,31.0,14.0
1267,1268,47.0,Male,T-shirt,Clothing,Oregon,S,Gray,Spring,2.7,No,Standard,Yes,Yes,Cash,Weekly,2020-12-21 19:49:13.680430876,83.0,41.0
1268,1269,23.0,Male,Jacket,Outerwear,Idaho,XL,Charcoal,Winter,2.9,No,Next Day Air,Yes,Yes,Debit Card,Bi-Weekly,2020-12-22 02:33:38.363682992,88.0,25.0
1269,1270,43.0,Male,Jewelry,Accessories,Vermont,M,Lavender,Spring,3.0,No,Standard,Yes,Yes,PayPal,Quarterly,2020-12-22 09:18:03.046935108,53.0,47.0
1270,1271,67.0,Male,Hoodie,Clothing,West Virginia,M,Green,Fall,3.3,No,Standard,Yes,Yes,Cash,Annually,2020-12-22 16:02:27.730187224,62.0,44.5
1271,1272,70.0,Male,Jewelry,Accessories,Kentucky,S,Gray,Spring,4.3,No,Store Pickup,Yes,Yes,PayPal,Annually,2020-12-22 22:46:52.413439340,57.0,42.0
1272,1273,35.0,Male,Sandals,Footwear,Wisconsin,M,Orange,Winter,4.4,No,Express,Yes,Yes,Bank Transfer,Monthly,2020-12-23 05:31:17.096691456,80.0,16.0
1273,1274,41.0,Male,Jeans,Clothing,Mississippi,L,Silver,Spring,4.1,No,Next Day Air,Yes,Yes,Credit Card,Every 3 Months,2020-12-23 12:15:41.779943572,29.0,32.0
1274,1275,54.0,Male,Hat,Accessories,Missouri,M,Olive,Spring,3.1,No,2-Day Shipping,Yes,Yes,PayPal,Quarterly,2020-12-23 19:00:06.463195688,73.0,16.5
1275,1276,55.0,Male,Sweater,Clothing,Arkansas,S,Turquoise,Fall,4.5,No,Standard,Yes,Yes,PayPal,Monthly,2020-12-24 01:44:31.146447804,32.0,1.0
1276,1277,51.0,Male,Boots,Footwear,Wyoming,L,Turquoise,Spring,4.8,No,Next Day Air,Yes,Yes,Bank Transfer,Weekly,2020-12-24 08:28:55.829699920,68.0,37.0
1277,1278,19.0,Male,Blouse,Clothing,Rhode Island,L,Green,Spring,5.0,No,Express,Yes,Yes,Venmo,Quarterly,2020-12-24 15:13:20.512952036,97.0,5.0
1278,1279,28.0,Male,Shorts,Clothing,Utah,M,Violet,Fall,2.8,No,Next Day Air,Yes,Yes,Venmo,Fortnightly,2020-12-24 21:57:45.196204152,98.0,31.0
1279,1280,63.0,Male,Hoodie,Clothing,Maryland,L,Charcoal,Fall,3.7,No,Express,Yes,Yes,Debit Card,Annually,2020-12-25 04:42:09.879456268,56.0,18.0
1280,1281,30.0,Male,Pants,Clothing,Georgia,L,White,Winter,4.4,No,2-Day Shipping,Yes,Yes,Venmo,Every 3 Months,2020-12-25 11:26:34.562708384,66.86180836707152,39.0
1281,1282,29.0,Male,Belt,Accessories,New Jersey,M,Olive,Spring,4.5,No,Store Pickup,Yes,Yes,Venmo,Bi-Weekly,2020-12-25 18:10:59.245960500,66.86180836707152,8.0
1282,1283,24.0,Male,Shirt,Clothing,New Hampshire,L,Violet,Winter,3.0,No,Free Shipping,Yes,Yes,Venmo,Monthly,2020-12-26 00:55:23.929212616,66.86180836707152,20.0
1283,1284,69.0,Male,Shirt,Clothing,Oregon,M,Violet,Winter,3.9,No,2-Day Shipping,Yes,Yes,Debit Card,Every 3 Months,2020-12-26 07:39:48.612464732,62.0,23.0
1284,1285,44.022402159244265,Male,Dress,Clothing,Arkansas,M,Black,Spring,3.9,No,Express,Yes,Yes,PayPal,Fortnightly,2020-12-26 14:24:13.295716848,93.0,38.0
1285,1286,64.0,Male,Gloves,Accessories,North Carolina,M,Charcoal,Fall,3.5,No,Next Day Air,Yes,Yes,Bank Transfer,Fortnightly,2020-12-26 21:08:37.978968964,99.0,45.0
1286,1287,40.0,Male,Gloves,Accessories,West Virginia,L,Yellow,Winter,4.9,No,Next Day Air,Yes,Yes,Debit Card,Fortnightly,2020-12-27 03:53:02.662221080,49.0,32.5
1287,1288,24.0,Male,Jeans,Clothing,Utah,XL,Blue,Winter,3.4,No,Standard,Yes,Yes,PayPal,Monthly,2020-12-27 10:37:27.345473196,140.0,20.0
1288,1289,44.022402159244265,Male,Belt,Accessories,South Dakota,XL,Charcoal,Winter,4.1,No,Standard,Yes,Yes,PayPal,Bi-Weekly,2020-12-27 17:21:52.028725312,93.0,15.0
1289,1290,35.0,Male,Jacket,Outerwear,New Hampshire,M,Red,Fall,2.9,No,Next Day Air,Yes,Yes,PayPal,Weekly,2020-12-28 00:06:16.711977428,24.0,10.0
1290,1291,67.0,Male,Skirt,Clothing,Maryland,M,Indigo,Spring,3.4,No,Free Shipping,Yes,Yes,PayPal,Annually,2020-12-28 06:50:41.395229544,35.0,3.0
1291,1292,69.0,Male,Sandals,Footwear,Idaho,S,Beige,Spring,3.2,No,2-Day Shipping,Yes,Yes,Debit Card,Fortnightly,2020-12-28 13:35:06.078481660,68.0,23.0
1292,1293,26.0,Male,Belt,Accessories,Kentucky,M,Maroon,Summer,3.9,No,Free Shipping,Yes,Yes,Bank Transfer,Annually,2020-12-28 20:19:30.761733776,61.0,42.0
1293,1294,23.0,Male,Sweater,Clothing,Florida,XL,Yellow,Fall,4.1,No,Standard,Yes,Yes,Debit Card,Annually,2020-12-29 03:03:55.444985892,74.0,30.0
1294,1295,27.0,Male,Shirt,Clothing,Texas,M,Silver,Summer,4.5,No,Standard,Yes,Yes,Cash,Every 3 Months,2020-12-29 09:48:20.128238008,64.0,21.0
1295,1296,30.0,Male,Sneakers,Footwear,New Mexico,M,Olive,Fall,2.8,No,Standard,Yes,Yes,PayPal,Weekly,2020-12-29 16:32:44.811490124,60.0,50.0
1296,1297,48.0,Male,Jeans,Clothing,South Dakota,S,Teal,Spring,2.8,No,Express,Yes,Yes,Cash,Bi-Weekly,2020-12-29 23:17:09.494742240,29.0,16.0
1297,1298,44.0,Male,Sandals,Footwear,New Jersey,M,Silver,Summer,4.6,No,Standard,Yes,Yes,Venmo,Annually,2020-12-30 06:01:34.177994356,85.0,32.0
1298,1299,29.0,Male,Pants,Clothing,Indiana,S,Indigo,Summer,3.0,No,Free Shipping,Yes,Yes,Bank Transfer,Fortnightly,2020-12-30 12:45:58.861246472,81.0,14.0
1299,1300,29.0,Male,Belt,Accessories,Louisiana,L,Teal,Fall,3.6,No,2-Day Shipping,Yes,Yes,Venmo,Bi-Weekly,2020-12-30 19:30:23.544498588,23.0,42.0
1300,1301,67.0,Male,T-shirt,Clothing,West Virginia,M,Charcoal,Spring,4.5,No,Next Day Air,Yes,Yes,Credit Card,Every 3 Months,2020-12-31 02:14:48.227750704,100.0,47.0
1301,1302,42.0,Male,Shirt,Clothing,Maine,M,Orange,Fall,5.0,No,Express,Yes,Yes,Debit Card,Weekly,2020-12-31 02:14:48.227750704,54.0,21.0
1302,1303,23.0,Not Specified,Sneakers,Footwear,Idaho,M,Gold,Fall,2.9,No,Next Day Air,Yes,Yes,Credit Card,Monthly,2020-12-31 15:43:37.594254936,25.0,37.0
1303,1304,34.0,Male,Blouse,Clothing,New York,L,Silver,Summer,3.1,No,Next Day Air,Yes,Yes,Credit Card,Annually,2020-12-31 22:28:02.277507052,66.86180836707152,10.0
1304,1305,64.0,Male,Backpack,Accessories,Montana,S,Orange,Spring,4.0,No,2-Day Shipping,Yes,Yes,PayPal,Every 3 Months,2021-01-01 05:12:26.960759168,63.0,18.0
1305,1306,31.0,Male,Pants,Clothing,Mississippi,XL,Peach,Spring,4.5,No,Express,Yes,Yes,PayPal,Every 3 Months,2021-01-01 11:56:51.644011284,56.0,2.0
1306,1307,54.0,Male,Sweater,Clothing,Alaska,L,Brown,Winter,4.5,No,Next Day Air,Yes,Yes,PayPal,Annually,2021-01-01 18:41:16.327263400,33.0,40.0
1307,1308,23.0,Male,Coat,Outerwear,Missouri,L,Black,Summer,3.1,No,Express,Yes,Yes,PayPal,Annually,2021-01-02 01:25:41.010515516,32.0,43.0
1308,1309,59.0,Male,Dress,Clothing,Rhode Island,L,Red,Summer,4.4,No,Next Day Air,Yes,Yes,Credit Card,Every 3 Months,2021-01-02 08:10:05.693767632,38.0,14.0
1309,1310,32.0,Male,Blouse,Clothing,Hawaii,L,Lavender,Summer,4.7,No,Store Pickup,Yes,Yes,Cash,Quarterly,2021-01-02 14:54:30.377019748,21.0,41.0
1310,1311,43.0,Not Specified,Hoodie,Clothing,South Carolina,L,Brown,Winter,3.1,No,Store Pickup,Yes,Yes,Credit Card,Every 3 Months,2021-01-02 21:38:55.060271864,59.0,38.0
1311,1312,32.0,Male,Shoes,Footwear,Tennessee,M,Maroon,Fall,4.2,No,Express,Yes,Yes,Venmo,Annually,2021-01-03 04:23:19.743523980,87.0,12.0
1312,1313,66.0,Male,T-shirt,Clothing,Missouri,M,Violet,Winter,3.0,No,Store Pickup,Yes,Yes,Bank Transfer,Monthly,2021-01-03 11:07:44.426776096,79.0,19.0
1313,1314,70.0,Male,Shoes,Footwear,Missouri,M,Lavender,Summer,2.6,No,Free Shipping,Yes,Yes,Credit Card,Bi-Weekly,2021-01-03 17:52:09.110028212,28.0,23.0
1314,1315,42.0,Male,Boots,Footwear,Missouri,S,Magenta,Summer,3.4,No,Free Shipping,Yes,Yes,Debit Card,Annually,2021-01-04 00:36:33.793280328,66.86180836707152,49.0
1315,1316,56.0,Male,Shorts,Clothing,Mississippi,L,Green,Spring,4.2,No,2-Day Shipping,Yes,Yes,Debit Card,Quarterly,2021-01-04 07:20:58.476532444,75.0,29.0
1316,1317,28.0,Male,Belt,Accessories,Arkansas,S,Lavender,Spring,4.6,No,Standard,Yes,Yes,Debit Card,Bi-Weekly,2021-01-04 14:05:23.159784560,32.0,14.0
1317,1318,28.0,Male,Pants,Clothing,Kentucky,M,Green,Spring,2.8,No,Free Shipping,Yes,Yes,Cash,Monthly,2021-01-04 14:05:23.159784560,43.0,19.0
1318,1319,52.0,Male,Shorts,Clothing,Connecticut,M,Maroon,Spring,2.7,No,Express,Yes,Yes,Credit Card,Bi-Weekly,2021-01-05 03:34:12.526288792,93.0,19.0
1319,1320,65.0,Male,Sunglasses,Accessories,Oklahoma,M,Magenta,Spring,4.0,No,Standard,Yes,Yes,Bank Transfer,Weekly,2021-01-05 10:18:37.209540908,24.0,48.0
1320,1321,56.0,Male,Hat,Accessories,California,XL,Teal,Fall,3.1,No,Free Shipping,Yes,Yes,Debit Card,Annually,2021-01-05 17:03:01.892793024,31.0,25.0
1321,1322,59.0,Male,T-shirt,Clothing,Missouri,L,Orange,Winter,3.7,No,Express,Yes,Yes,Bank Transfer,Every 3 Months,2021-01-05 23:47:26.576045136,84.0,45.0
1322,1323,23.0,Male,Pants,Clothing,Washington,M,Violet,Winter,4.0,No,Next Day Air,Yes,Yes,Bank Transfer,Quarterly,2021-01-06 06:31:51.259297252,74.0,17.0
1323,1324,58.0,Male,Shorts,Clothing,New York,M,Yellow,Spring,4.6,No,Standard,Yes,Yes,Debit Card,Every 3 Months,2021-01-06 13:16:15.942549368,62.0,15.0
1324,1325,39.0,Male,Jewelry,Accessories,Indiana,S,Orange,Summer,3.8,No,Free Shipping,Yes,Yes,Credit Card,Fortnightly,2021-01-06 20:00:40.625801484,66.86180836707152,11.0
1325,1326,28.0,Male,Backpack,Accessories,Oregon,L,Gold,Summer,3.5,No,Express,Yes,Yes,Cash,Monthly,2021-01-07 02:45:05.309053600,73.0,1.0
1326,1327,40.0,Male,Shoes,Footwear,Texas,M,Indigo,Spring,4.6,No,Free Shipping,Yes,Yes,Cash,Monthly,2021-01-07 09:29:29.992305716,50.0,17.0
1327,1328,52.0,Male,Coat,Outerwear,Florida,M,Turquoise,Winter,2.8,No,Standard,Yes,Yes,Cash,Weekly,2021-01-07 16:13:54.675557832,62.0,37.0
1328,1329,37.0,Male,Sweater,Clothing,Rhode Island,M,Orange,Winter,3.7,No,Standard,Yes,Yes,Bank Transfer,Weekly,2021-01-07 16:13:54.675557832,66.86180836707152,40.0
1329,1330,70.0,Male,Gloves,Accessories,Texas,M,Indigo,Fall,3.3,No,Express,Yes,Yes,PayPal,Every 3 Months,2021-01-08 05:42:44.042062064,63.0,50.0
1330,1331,30.0,Male,Handbag,Accessories,Vermont,M,Charcoal,Fall,2.9,No,Standard,Yes,Yes,PayPal,Bi-Weekly,2021-01-08 12:27:08.725314180,65.0,20.0
1331,1332,38.0,Male,Socks,Clothing,Maryland,M,Lavender,Spring,3.2,No,Standard,Yes,Yes,PayPal,Bi-Weekly,2021-01-08 19:11:33.408566296,91.0,8.0
1332,1333,66.0,Male,Hoodie,Clothing,Alaska,S,Gold,Spring,4.3,No,Store Pickup,Yes,Yes,Bank Transfer,Quarterly,2021-01-09 01:55:58.091818412,60.0,16.0
1333,1334,29.0,Male,Pants,Clothing,Idaho,M,Lavender,Winter,2.7,No,Next Day Air,Yes,Yes,Bank Transfer,Quarterly,2021-01-09 08:40:22.775070528,69.0,9.0
1334,1335,44.022402159244265,Male,Coat,Outerwear,West Virginia,S,White,Spring,4.2,No,Store Pickup,Yes,Yes,Venmo,Monthly,2021-01-09 15:24:47.458322644,52.0,12.0
1335,1336,56.0,Not Specified,Boots,Footwear,Idaho,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,Yes,Credit Card,Weekly,2021-01-09 22:09:12.141574760,49.0,26.0
1336,1337,23.0,Male,Sneakers,Footwear,Oregon,M,Charcoal,Spring,4.8,No,Store Pickup,Yes,Yes,Debit Card,Fortnightly,2021-01-10 04:53:36.824826876,85.0,44.0
1337,1338,37.0,Male,Sweater,Clothing,Idaho,L,Silver,Spring,3.4,No,Express,Yes,Yes,Credit Card,Bi-Weekly,2021-01-10 11:38:01.508078992,86.0,19.0
1338,1339,56.0,Male,Handbag,Accessories,Alabama,S,Yellow,Winter,2.6,No,Standard,Yes,Yes,PayPal,Fortnightly,2021-01-10 18:22:26.191331108,51.0,43.0
1339,1340,36.0,Male,Belt,Accessories,Indiana,L,Olive,Winter,5.0,No,Next Day Air,Yes,Yes,Bank Transfer,Every 3 Months,2021-01-11 01:06:50.874583224,56.0,5.0
1340,1341,40.0,Male,Belt,Accessories,Idaho,M,Peach,Fall,4.4,No,Next Day Air,Yes,Yes,Debit Card,Every 3 Months,2021-01-11 07:51:15.557835340,72.0,5.0
1341,1342,26.0,Male,Hoodie,Clothing,Rhode Island,XL,Yellow,Fall,2.9,No,Standard,Yes,Yes,Bank Transfer,Quarterly,2021-01-11 14:35:40.241087456,27.0,31.0
1342,1343,57.0,Male,Sunglasses,Accessories,Arizona,XL,Yellow,Summer,3.4,No,2-Day Shipping,Yes,Yes,Bank Transfer,Monthly,2021-01-11 21:20:04.924339572,62.0,11.0
1343,1344,68.0,Not Specified,Sneakers,Footwear,Florida,M,Indigo,Spring,3.4,No,Standard,Yes,Yes,Bank Transfer,Monthly,2021-01-12 04:04:29.607591688,56.0,34.0
1344,1345,56.0,Male,T-shirt,Clothing,New York,S,Violet,Fall,4.9,No,Next Day Air,Yes,Yes,Cash,Annually,2021-01-12 04:04:29.607591688,37.0,14.0
1345,1346,40.0,Male,Dress,Clothing,Nebraska,M,White,Fall,3.6,No,Standard,Yes,Yes,Venmo,Weekly,2021-01-12 17:33:18.974095920,21.0,14.5
1346,1347,44.0,Male,Hoodie,Clothing,Mississippi,L,White,Winter,3.0,No,Free Shipping,Yes,Yes,Venmo,Bi-Weekly,2021-01-13 00:17:43.657348036,91.0,15.0
1347,1348,44.0,Male,Sweater,Clothing,Vermont,M,Cyan,Summer,3.9,No,2-Day Shipping,Yes,Yes,Bank Transfer,Monthly,2021-01-13 07:02:08.340600152,95.0,47.0
1348,1349,19.0,Male,Belt,Accessories,Nebraska,XL,Purple,Spring,3.2,No,Standard,Yes,Yes,Credit Card,Fortnightly,2021-01-13 13:46:33.023852268,54.0,23.0
1349,1350,21.0,Male,Socks,Clothing,Idaho,XL,Black,Spring,3.2,No,Next Day Air,Yes,Yes,Cash,Bi-Weekly,2021-01-13 20:30:57.707104384,36.0,23.0
1350,1351,31.0,Male,Sunglasses,Accessories,Delaware,M,Orange,Fall,4.3,No,Next Day Air,Yes,Yes,Cash,Every 3 Months,2021-01-14 03:15:22.390356500,71.0,1.0
1351,1352,30.0,Male,Coat,Outerwear,Vermont,L,Maroon,Summer,2.8,No,2-Day Shipping,Yes,Yes,Bank Transfer,Quarterly,2021-01-14 09:59:47.073608616,31.0,28.0
1352,1353,65.0,Male,Hat,Accessories,Indiana,XL,Orange,Spring,4.5,No,Next Day Air,Yes,Yes,Credit Card,Bi-Weekly,2021-01-14 16:44:11.756860732,89.0,37.0
1353,1354,39.0,Male,Pants,Clothing,Oregon,M,Teal,Winter,4.1,No,Next Day Air,Yes,Yes,Cash,Every 3 Months,2021-01-14 23:28:36.440112848,83.0,4.0
1354,1355,64.0,Male,Backpack,Accessories,Maryland,M,Gray,Spring,3.6,No,2-Day Shipping,Yes,Yes,Bank Transfer,Quarterly,2021-01-15 06:13:01.123364964,42.0,21.0
1355,1356,59.0,Male,Shorts,Clothing,Florida,M,Blue,Summer,3.0,No,2-Day Shipping,Yes,Yes,PayPal,Bi-Weekly,2021-01-15 12:57:25.806617080,91.0,50.0
1356,1357,44.022402159244265,Male,Jacket,Outerwear,Indiana,M,Cyan,Spring,4.0,No,Free Shipping,Yes,Yes,Bank Transfer,Annually,2021-01-15 19:41:50.489869196,61.0,34.0
1357,1358,24.0,Male,Backpack,Accessories,Texas,S,Red,Summer,3.5,No,Next Day Air,Yes,Yes,Cash,Quarterly,2021-01-16 02:26:15.173121312,66.0,20.0
1358,1359,19.0,Male,Scarf,Accessories,Nebraska,XL,Pink,Spring,2.5,No,Store Pickup,Yes,Yes,Venmo,Every 3 Months,2021-01-16 09:10:39.856373428,22.0,25.0
1359,1360,27.0,Male,Hoodie,Clothing,North Carolina,S,Cyan,Winter,4.3,No,Store Pickup,Yes,Yes,Bank Transfer,Fortnightly,2021-01-16 15:55:04.539625544,68.0,26.0
1360,1361,56.0,Male,Skirt,Clothing,Alabama,L,Black,Fall,2.8,No,Express,Yes,Yes,Bank Transfer,Annually,2021-01-16 22:39:29.222877660,43.0,4.0
1361,1362,49.0,Male,Dress,Clothing,Alabama,M,Beige,Fall,3.7,No,Next Day Air,Yes,Yes,Debit Card,Monthly,2021-01-16 22:39:29.222877660,32.0,39.0
1362,1363,41.0,Male,Coat,Outerwear,Colorado,M,Gray,Fall,4.3,No,Express,Yes,Yes,Cash,Weekly,2021-01-17 12:08:18.589381892,46.0,29.0
1363,1364,36.0,Male,Blouse,Clothing,Wisconsin,L,Red,Summer,4.0,No,Express,Yes,Yes,PayPal,Quarterly,2021-01-17 18:52:43.272634008,90.0,47.0
1364,1365,68.0,Male,Hat,Accessories,Delaware,L,Yellow,Fall,4.7,No,Express,Yes,Yes,Cash,Every 3 Months,2021-01-17 18:52:43.272634008,75.0,5.0
1365,1366,28.0,Male,Handbag,Accessories,Indiana,M,Magenta,Winter,4.5,No,Store Pickup,Yes,Yes,Bank Transfer,Fortnightly,2021-01-18 08:21:32.639138240,69.0,18.0
1366,1367,45.0,Male,Belt,Accessories,Iowa,M,Magenta,Fall,3.1,No,Free Shipping,Yes,Yes,Credit Card,Fortnightly,2021-01-18 15:05:57.322390356,40.0,10.0
1367,1368,60.0,Male,Belt,Accessories,Iowa,S,Black,Fall,3.8,No,Express,Yes,Yes,Cash,Quarterly,2021-01-18 21:50:22.005642472,63.0,25.0
1368,1369,21.0,Male,Shirt,Clothing,Wisconsin,L,Orange,Summer,4.9,No,Express,Yes,Yes,Cash,Weekly,2021-01-18 21:50:22.005642472,36.0,2.0
1369,1370,32.0,Male,Shoes,Footwear,Iowa,M,Green,Winter,3.2,No,Standard,Yes,Yes,Venmo,Fortnightly,2021-01-19 11:19:11.372146704,75.0,48.0
1370,1371,27.0,Male,Scarf,Accessories,Montana,L,Peach,Summer,2.9,No,2-Day Shipping,Yes,Yes,Bank Transfer,Every 3 Months,2021-01-19 18:03:36.055398820,67.0,41.0
1371,1372,40.0,Male,Pants,Clothing,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,Yes,Credit Card,Monthly,2021-01-20 00:48:00.738650936,64.0,42.0
1372,1373,64.0,Male,Blouse,Clothing,Michigan,M,Gray,Fall,4.0,No,2-Day Shipping,Yes,Yes,PayPal,Bi-Weekly,2021-01-20 07:32:25.421903052,61.0,44.0
1373,1374,18.0,Male,Gloves,Accessories,Virginia,L,Turquoise,Winter,2.6,No,Store Pickup,Yes,Yes,Cash,Quarterly,2021-01-20 14:16:50.105155168,40.0,6.0
1374,1375,22.0,Male,Handbag,Accessories,New York,M,Red,Fall,2.7,No,Free Shipping,Yes,Yes,Bank Transfer,Quarterly,2021-01-20 21:01:14.788407284,66.86180836707152,5.0
1375,1376,42.0,Not Specified,Sneakers,Footwear,Maine,L,Brown,Spring,4.1,No,2-Day Shipping,Yes,Yes,Credit Card,Annually,2021-01-21 03:45:39.471659396,31.0,8.0
1376,1377,57.0,Male,Sandals,Footwear,New Jersey,L,Pink,Spring,5.0,No,Free Shipping,Yes,Yes,PayPal,Annually,2021-01-21 10:30:04.154911512,65.0,24.0
1377,1378,33.0,Male,Sunglasses,Accessories,Maryland,L,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,Venmo,Monthly,2021-01-21 17:14:28.838163628,54.0,42.0
1378,1379,37.0,Male,Jacket,Outerwear,Kentucky,XL,Lavender,Fall,3.6,No,Free Shipping,Yes,Yes,Venmo,Weekly,2021-01-21 23:58:53.521415744,49.0,24.0
1379,1380,21.0,Male,T-shirt,Clothing,Minnesota,L,Purple,Fall,2.8,No,2-Day Shipping,Yes,Yes,Venmo,Bi-Weekly,2021-01-21 23:58:53.521415744,64.0,38.0
1380,1381,51.0,Male,Sneakers,Footwear,Massachusetts,S,Beige,Winter,4.6,No,Standard,Yes,Yes,Cash,Fortnightly,2021-01-22 13:27:42.887919976,35.0,41.0
1381,1382,30.0,Male,Shoes,Footwear,Illinois,L,Green,Winter,2.9,No,Standard,Yes,Yes,Venmo,Quarterly,2021-01-22 20:12:07.571172092,86.0,48.0
1382,1383,68.0,Male,Jacket,Outerwear,Michigan,L,Brown,Winter,4.8,No,Express,Yes,Yes,Bank Transfer,Quarterly,2021-01-23 02:56:32.254424208,55.0,16.0
1383,1384,36.0,Male,Scarf,Accessories,Idaho,M,Beige,Spring,3.3,No,Express,Yes,Yes,Venmo,Monthly,2021-01-23 09:40:56.937676324,58.0,4.0
1384,1385,46.0,Male,Sneakers,Footwear,Alaska,M,Beige,Fall,4.6,No,Standard,Yes,Yes,Bank Transfer,Weekly,2021-01-23 16:25:21.620928440,96.0,8.0
1385,1386,41.0,Male,Jewelry,Accessories,Mississippi,M,Indigo,Fall,2.6,No,Store Pickup,Yes,Yes,Bank Transfer,Bi-Weekly,2021-01-23 23:09:46.304180556,66.86180836707152,1.0
1386,1387,68.0,Not Specified,Jacket,Outerwear,Oregon,M,Silver,Fall,4.0,No,Next Day Air,Yes,Yes,Debit Card,Quarterly,2021-01-24 05:54:10.987432672,66.86180836707152,4.0
1387,1388,21.0,Male,Blouse,Clothing,Maryland,M,Gold,Winter,3.8,No,Standard,Yes,Yes,Credit Card,Monthly,2021-01-24 12:38:35.670684788,85.0,20.0
1388,1389,62.0,Not Specified,Dress,Clothing,Arkansas,M,Lavender,Spring,3.9,No,Express,Yes,Yes,Cash,Quarterly,2021-01-24 12:38:35.670684788,23.0,40.0
1389,1390,59.0,Male,Scarf,Accessories,Illinois,L,Orange,Fall,2.6,No,Store Pickup,Yes,Yes,Debit Card,Fortnightly,2021-01-25 02:07:25.037189020,72.0,8.0
1390,1391,25.0,Male,Hat,Accessories,Arkansas,M,Maroon,Summer,4.3,No,Standard,Yes,Yes,Debit Card,Weekly,2021-01-25 08:51:49.720441136,38.0,42.0
1391,1392,53.0,Male,Blouse,Clothing,Mississippi,S,White,Winter,3.6,No,Express,Yes,Yes,Credit Card,Annually,2021-01-25 15:36:14.403693252,62.0,38.0
1392,1393,31.0,Male,Gloves,Accessories,Arkansas,M,Yellow,Spring,4.2,No,Express,Yes,Yes,Venmo,Every 3 Months,2021-01-25 22:20:39.086945368,46.0,34.0
